Date,Close,Volume
2009-07-01,21.98082733154297,11585100
2009-07-02,21.020545959472656,13560800
2009-07-06,20.99405860900879,10887100
2009-07-07,20.060243606567383,14612100
2009-07-08,20.252307891845703,15867800
2009-07-09,20.298669815063477,10181900
2009-07-10,20.21919059753418,10456100
2009-07-13,21.060283660888672,11100500
2009-07-14,21.14636993408203,10124900
2009-07-15,22.41132164001465,18065800
2009-07-16,22.900854110717773,10224700
2009-07-17,22.79355812072754,8814500
2009-07-20,24.577342987060547,21979800
2009-07-21,26.461711883544922,62789300
2009-07-22,25.92523765563965,16656500
2009-07-23,27.668787002563477,19367900
2009-07-24,28.165027618408203,17007900
2009-07-27,28.741748809814453,14323100
2009-07-28,28.768564224243164,16693600
2009-07-29,28.051034927368164,12387200
2009-07-30,29.110567092895508,14918100
2009-07-31,29.546463012695312,11731800
2009-08-03,30.257287979125977,12258800
2009-08-04,32.114845275878906,25328500
2009-08-05,31.276592254638672,15593200
2009-08-06,31.61189842224121,12246500
2009-08-07,32.041080474853516,15352200
2009-08-10,31.61859893798828,11555300
2009-08-11,31.035181045532227,13091100
2009-08-12,31.906951904296875,11464600
2009-08-13,31.632001876831055,9605800
2009-08-14,30.847415924072266,9107200
2009-08-17,29.472707748413086,11384300
2009-08-18,30.250587463378906,8892000
2009-08-19,30.290822982788086,9045000
2009-08-20,30.512121200561523,6887900
2009-08-21,31.719192504882812,12327500
2009-08-24,31.893545150756836,9772600
2009-08-25,32.07461166381836,9574900
2009-08-26,31.68566131591797,7900100
2009-08-27,31.571645736694336,8307200
2009-08-28,31.323535919189453,7568400
2009-08-31,30.38471794128418,10475100
2009-09-01,29.39893341064453,13899800
2009-09-02,29.177631378173828,8886000
2009-09-03,30.203643798828125,8784300
2009-09-04,30.921180725097656,7398500
2009-09-08,31.49789810180664,7448100
2009-09-09,32.46355438232422,12361900
2009-09-10,32.651302337646484,8196200
2009-09-11,32.54401779174805,9760200
2009-09-14,32.70497131347656,6909200
2009-09-15,34.669803619384766,20593500
2009-09-16,35.28675079345703,12789100
2009-09-17,36.1384162902832,15284900
2009-09-18,35.8232421875,12397800
2009-09-21,35.179466247558594,10109400
2009-09-22,36.440189361572266,11179500
2009-09-23,35.63545227050781,9615400
2009-09-24,34.77040100097656,11799300
2009-09-25,34.33450698852539,10786700
2009-09-28,34.99169158935547,6040400
2009-09-29,34.602752685546875,7536500
2009-09-30,34.42168426513672,10647200
2009-10-01,33.16096496582031,12845600
2009-10-02,32.745201110839844,10681200
2009-10-05,34.032737731933594,8668000
2009-10-06,34.669803619384766,9776300
2009-10-07,34.80392074584961,7437300
2009-10-08,35.60194396972656,11193400
2009-10-09,35.970767974853516,8049900
2009-10-12,35.57511901855469,6686100
2009-10-13,35.36723709106445,6511700
2009-10-14,36.55418014526367,9191300
2009-10-15,36.72854232788086,7367400
2009-10-16,36.59440612792969,8837900
2009-10-19,38.793983459472656,18786400
2009-10-20,39.97422790527344,33896900
2009-10-21,39.16279602050781,17064300
2009-10-22,39.67615509033203,11376500
2009-10-23,38.906124114990234,8775700
2009-10-26,38.54815673828125,9793200
2009-10-27,38.29146957397461,10948800
2009-10-28,36.76494598388672,12086300
2009-10-29,38.66972351074219,9873200
2009-10-30,37.19048309326172,12047400
2009-11-02,37.480926513671875,9967300
2009-11-03,38.13610076904297,7770500
