Date,Close,Volume
2023-01-03,48.533119201660156,8487800
2023-01-04,48.721595764160156,9069800
2023-01-05,49.63571548461914,6622100
2023-01-06,51.360294342041016,10171800
2023-01-09,52.43461608886719,12104300
2023-01-10,52.736183166503906,7080300
2023-01-11,53.075439453125,8856900
2023-01-12,54.658660888671875,12857100
2023-01-13,54.92253112792969,7345000
2023-01-17,55.09215545654297,8467200
2023-01-18,53.83877944946289,11332700
2023-01-19,54.074378967285156,15283700
2023-01-20,54.046104431152344,19204800
2023-01-23,52.64194107055664,15090600
2023-01-24,52.2744140625,8784400
2023-01-25,53.00947952270508,9053000
2023-01-26,54.1591911315918,8581500
2023-01-27,53.68799591064453,7669500
2023-01-30,53.09429168701172,6181100
2023-01-31,53.697418212890625,5951900
2023-02-01,52.49116516113281,10454000
2023-02-02,49.27760696411133,17007600
2023-02-03,49.60744094848633,10737000
2023-02-06,50.031517028808594,6482100
2023-02-07,51.02571487426758,9109700
2023-02-08,51.802127838134766,7939900
2023-02-09,50.978370666503906,7116500
2023-02-10,53.36443328857422,9410700
2023-02-13,54.26394271850586,8964200
2023-02-14,53.799983978271484,7437300
2023-02-15,53.01409912109375,7077200
2023-02-16,52.81525802612305,5089700
2023-02-17,50.50494384765625,9162900
2023-02-21,50.5617561340332,7422100
2023-02-22,49.62437438964844,9181100
2023-02-23,50.48600387573242,6324500
2023-02-24,51.05411911010742,8458700
2023-02-27,51.50860595703125,6287000
2023-02-28,50.381858825683594,10634200
2023-03-01,51.972564697265625,7166500
2023-03-02,52.36077117919922,5668300
2023-03-03,53.01409912109375,6726500
2023-03-06,52.408111572265625,6116600
2023-03-07,51.16773986816406,6908500
2023-03-08,50.69432067871094,7555000
2023-03-09,49.416072845458984,8844300
2023-03-10,48.2893180847168,8608400
2023-03-13,46.2441291809082,10914700
2023-03-14,46.736488342285156,10345900
2023-03-15,42.91120910644531,18103300
2023-03-16,43.725502014160156,16769500
2023-03-17,42.30522537231445,20723800
2023-03-20,43.76337814331055,10496100
2023-03-21,45.71388626098633,10486500
2023-03-22,44.88066101074219,11557000
2023-03-23,43.06270980834961,12213400
2023-03-24,42.201080322265625,19753600
2023-03-27,44.28414535522461,10579800
2023-03-28,45.10790252685547,6816200
2023-03-29,46.1115608215332,9569700
2023-03-30,46.149444580078125,7353600
2023-03-31,46.490299224853516,8154000
2023-04-03,49.54863357543945,20003400
2023-04-04,47.77801513671875,9378100
2023-04-05,48.00526809692383,9102100
2023-04-06,46.982662200927734,6734100
2023-04-10,47.38034439086914,5278400
2023-04-11,48.421875,8081100
2023-04-12,49.21722412109375,8400500
2023-04-13,49.13201904296875,6544300
2023-04-14,49.69065475463867,8037000
2023-04-17,49.292972564697266,7374800
2023-04-18,49.39713668823242,5551200
2023-04-19,49.83268356323242,7791400
2023-04-20,49.207767486572266,8134100
2023-04-21,47.15310287475586,15776000
2023-04-24,47.550777435302734,10252300
2023-04-25,46.357749938964844,9312100
2023-04-26,45.2404670715332,9098500
2023-04-27,45.410892486572266,9231400
2023-04-28,46.727012634277344,8621200
2023-05-01,46.53764343261719,5053300
2023-05-02,43.725502014160156,11963800
2023-05-03,42.863868713378906,9217900
2023-05-04,42.67449951171875,10085400
2023-05-05,43.318363189697266,9900400
2023-05-08,44.13264846801758,8861800
2023-05-09,44.662879943847656,9834600
2023-05-10,43.422508239746094,10124100
2023-05-11,41.7939338684082,15134300
2023-05-12,41.727657318115234,10198900
2023-05-15,42.2294807434082,6813200
2023-05-16,40.951236724853516,11890400
2023-05-17,42.134796142578125,12579400
2023-05-18,42.4661979675293,8372600
2023-05-19,42.863868713378906,8359100
2023-05-22,43.55506896972656,11126700
2023-05-23,43.611881256103516,7538700
2023-05-24,43.77284622192383,6895600
2023-05-25,42.75971984863281,15889300
2023-05-26,42.1158561706543,12290400
2023-05-30,41.95490264892578,8381900
2023-05-31,40.553558349609375,15547400
2023-06-01,42.58927917480469,12222900
2023-06-02,44.28414535522461,11282700
2023-06-05,43.76337814331055,7202400
2023-06-06,44.69633483886719,12366300
2023-06-07,45.819698333740234,9213700
2023-06-08,45.17234420776367,8289600
2023-06-09,45.248497009277344,6946100
2023-06-12,44.76298141479492,5885600
2023-06-13,45.65785217285156,8821300
2023-06-14,45.0009765625,7072100
2023-06-15,45.60074234008789,6370500
2023-06-16,45.48649978637695,14740700
2023-06-20,44.991458892822266,7806600
2023-06-21,45.46744918823242,6725600
2023-06-22,44.591617584228516,8533100
2023-06-23,44.35361862182617,9302000
2023-06-26,45.08666229248047,6202500
2023-06-27,45.829219818115234,13198000
2023-06-28,46.25761795043945,9204400
2023-06-29,46.14337921142578,10506200
2023-06-30,46.762176513671875,13413300
2023-07-03,47.095375061035156,3543100
2023-07-05,46.933536529541016,8724200
2023-07-06,46.762176513671875,9411600
2023-07-07,50.78913116455078,23176800
2023-07-10,51.046165466308594,14817100
2023-07-11,53.35952377319336,18096600
2023-07-12,53.959285736083984,14304600
2023-07-13,54.663761138916016,15775100
2023-07-14,54.38768768310547,14419000
2023-07-17,53.79744338989258,13598700
2023-07-18,54.2448844909668,11387000
2023-07-19,54.60664749145508,13074900
2023-07-20,54.511451721191406,9963500
2023-07-21,53.321441650390625,16637900
2023-07-24,54.2829704284668,10596100
2023-07-25,55.101688385009766,10686100
2023-07-26,54.901763916015625,8113500
2023-07-27,54.2829704284668,7791900
2023-07-28,54.4067268371582,7019900
2023-07-31,55.53960418701172,8278400
2023-08-01,54.84465026855469,6930400
2023-08-02,54.711360931396484,6726900
2023-08-03,55.196876525878906,7387300
2023-08-04,54.901763916015625,7624800
2023-08-07,55.1873664855957,5956400
2023-08-08,55.70144271850586,7751000
2023-08-09,56.653446197509766,11975900
2023-08-10,56.09176254272461,8857100
2023-08-11,56.78672790527344,7090900
2023-08-14,56.662960052490234,5736400
2023-08-15,55.53009033203125,6040000
2023-08-16,54.99696731567383,6234300
2023-08-17,55.1112060546875,5925600
2023-08-18,55.24448013305664,7095100
2023-08-21,54.682804107666016,6269300
2023-08-22,53.70224380493164,8609900
2023-08-23,55.1112060546875,10717600
2023-08-24,54.06400680541992,6685900
2023-08-25,53.74984359741211,8619100
2023-08-28,55.05408477783203,4813200
2023-08-29,55.42536544799805,4911000
2023-08-30,56.16792297363281,5843100
2023-08-31,56.129844665527344,10102500
2023-09-01,57.234161376953125,6898600
2023-09-05,57.5591926574707,8428600
2023-09-06,58.31441116333008,9299800
2023-09-07,58.15190124511719,7867600
2023-09-08,57.52095413208008,8323600
2023-09-11,58.09454345703125,8392300
2023-09-12,59.36598205566406,11476400
2023-09-13,57.95114517211914,7914300
2023-09-14,58.88800048828125,6862500
2023-09-15,57.912906646728516,19777100
2023-09-18,58.51517105102539,6232100
2023-09-19,57.769508361816406,9067700
2023-09-20,57.15768814086914,5351100
2023-09-21,56.23038864135742,6841600
2023-09-22,56.440704345703125,5979000
2023-09-25,57.205482482910156,6279300
2023-09-26,56.526737213134766,5796100
2023-09-27,58.12321090698242,7663100
2023-09-28,58.25705337524414,7574000
2023-09-29,55.733280181884766,11278100
2023-10-02,55.38913345336914,7553600
2023-10-03,56.02963638305664,8407900
2023-10-04,53.372032165527344,10923300
2023-10-05,52.96096420288086,7491800
2023-10-06,53.24775695800781,8642600
2023-10-09,55.675926208496094,6667700
2023-10-10,56.03919219970703,6608900
2023-10-11,56.17303466796875,5641100
2023-10-12,55.80020523071289,5023100
2023-10-13,56.36422348022461,6819500
2023-10-16,56.8326530456543,5949900
2023-10-17,57.58787536621094,6525000
2023-10-18,57.92245864868164,6964100
2023-10-19,57.32976531982422,7488400
2023-10-20,55.647247314453125,13100700
2023-10-23,56.249507904052734,9655500
2023-10-24,54.49051284790039,8407100
2023-10-25,54.12725067138672,8571800
2023-10-26,53.41026306152344,8157500
2023-10-27,53.372032165527344,6944500
2023-10-30,53.91693115234375,6698000
2023-10-31,53.20950698852539,8045900
2023-11-01,53.40070343017578,6197300
2023-11-02,54.83467102050781,5811800
2023-11-03,54.366241455078125,5895900
2023-11-06,53.993408203125,5165500
2023-11-07,50.98208999633789,17838000
2023-11-08,50.599700927734375,13767100
2023-11-09,50.418067932128906,9278600
2023-11-10,50.953407287597656,9267900
2023-11-13,51.622596740722656,6853600
2023-11-14,51.95718002319336,6989700
2023-11-15,51.31668472290039,8328000
2023-11-16,49.81580352783203,11053300
2023-11-17,50.52322006225586,14077300
2023-11-20,50.418067932128906,8086900
2023-11-21,50.39895248413086,6888800
2023-11-22,50.20775604248047,7941900
2023-11-24,50.28423309326172,3077600
2023-11-27,50.23643493652344,6371200
2023-11-28,50.006996154785156,5620900
2023-11-29,49.586368560791016,8002000
2023-11-30,49.7488899230957,11520300
2023-12-01,50.083473205566406,6377200
2023-12-04,49.73932647705078,7772600
2023-12-05,48.61543655395508,6902700
2023-12-06,47.19375991821289,13575300
2023-12-07,46.5501708984375,12955100
