Date,Close,Volume
2024-07-01,141.8192596435547,5144400
2024-07-02,141.4221954345703,5492000
2024-07-03,141.09291076660156,3246200
2024-07-05,141.8579864501953,4888500
2024-07-08,140.8895263671875,5260200
2024-07-09,142.41000366210938,5890400
2024-07-10,144.71490478515625,6093200
2024-07-11,144.97637939453125,6350400
2024-07-12,145.1507110595703,5336400
2024-07-15,144.53089904785156,6711400
2024-07-16,146.2450408935547,6469600
2024-07-17,151.63931274414062,13801400
2024-07-18,150.51588439941406,10166200
2024-07-19,149.80894470214844,7398000
2024-07-22,149.37313842773438,6840600
2024-07-23,147.5427703857422,6261900
2024-07-24,151.34877014160156,7168200
2024-07-25,154.6027374267578,10019600
2024-07-26,155.57118225097656,8356900
2024-07-29,153.5568084716797,5625000
2024-07-30,156.2394256591797,6545700
2024-07-31,152.86924743652344,8293200
2024-08-01,155.68740844726562,7213400
2024-08-02,158.96075439453125,11280400
2024-08-05,156.16192626953125,12032200
2024-08-06,153.95387268066406,7607100
2024-08-07,153.88607788085938,5993000
2024-08-08,155.16444396972656,5094800
2024-08-09,155.5518035888672,4579200
2024-08-12,154.8351593017578,7605400
2024-08-13,153.39219665527344,9711400
2024-08-14,153.47933959960938,5141200
2024-08-15,154.07009887695312,7237800
2024-08-16,154.36061096191406,5012800
2024-08-19,154.59304809570312,4408400
2024-08-20,155.1063232421875,7275100
2024-08-21,156.3362579345703,5019400
2024-08-22,157.22723388671875,6552100
2024-08-23,158.95106506347656,7093400
2024-08-26,159.41590881347656,6870600
2024-08-27,159.00608825683594,4388700
2024-08-28,159.95260620117188,5187000
2024-08-29,160.25509643554688,7390100
2024-08-30,161.84564208984375,7971000
2024-09-03,163.11419677734375,6956500
2024-09-04,163.30935668945312,6939100
2024-09-05,160.99671936035156,4600400
2024-09-06,160.40147399902344,6016900
2024-09-09,162.57749938964844,7538200
2024-09-10,163.32887268066406,6559600
2024-09-11,160.83082580566406,5920200
2024-09-12,160.65518188476562,4540900
2024-09-13,161.51388549804688,3693400
2024-09-16,162.94830322265625,5187800
2024-09-17,163.0263671875,5066500
2024-09-18,162.12863159179688,4722800
2024-09-19,160.83082580566406,4956100
2024-09-20,160.18679809570312,11839000
2024-09-23,159.26954650878906,4671600
2024-09-24,158.84019470214844,6041600
2024-09-25,156.71298217773438,5420000
2024-09-26,157.48382568359375,6122000
2024-09-27,157.49359130859375,7553800
2024-09-30,158.1376190185547,6010000
2024-10-01,158.06932067871094,4408000
2024-10-02,157.2691650390625,4684400
2024-10-03,156.61538696289062,4791200
2024-10-04,156.41046142578125,5331100
2024-10-07,155.66885375976562,4266000
2024-10-08,155.82498168945312,4766300
2024-10-09,156.76174926757812,6047200
2024-10-10,156.62513732910156,4793900
2024-10-11,157.55215454101562,5253500
2024-10-14,157.68875122070312,5964000
2024-10-15,160.12826538085938,10548000
2024-10-16,160.3038787841797,5982100
2024-10-17,160.4893035888672,4798000
