Date,Close,Volume
2023-01-03,307.60546875,1560400
2023-01-04,296.907958984375,2482800
2023-01-05,291.0616455078125,1949800
2023-01-06,289.6168518066406,3554000
2023-01-09,289.9613342285156,2531400
2023-01-10,290.6789245605469,1393300
2023-01-11,295.8841552734375,1608300
2023-01-12,296.8314208984375,1278600
2023-01-13,300.6492004394531,1524900
2023-01-17,301.4051513671875,1813000
2023-01-18,295.05169677734375,1106000
2023-01-19,297.25244140625,1207600
2023-01-20,295.05169677734375,1118300
2023-01-23,294.8699035644531,1482000
2023-01-24,295.654541015625,1296700
2023-01-25,300.05596923828125,1193300
2023-01-26,299.68280029296875,1051100
2023-01-27,294.9942932128906,1217000
2023-01-30,296.96539306640625,1551200
2023-01-31,303.0030822753906,1583500
2023-02-01,299.7593688964844,1253700
2023-02-02,288.5165100097656,2146000
2023-02-03,279.9623107910156,2842000
2023-02-06,275.991455078125,2245600
2023-02-07,276.5272521972656,2078500
2023-02-08,277.675537109375,2000200
2023-02-09,278.9289855957031,1781200
2023-02-10,283.7131652832031,1267600
2023-02-13,285.6747131347656,1232500
2023-02-14,286.4401550292969,1347500
2023-02-15,285.69378662109375,1760200
2023-02-16,286.507080078125,1525500
2023-02-17,288.0667419433594,2116900
2023-02-21,281.2923278808594,1191900
2023-02-22,282.1917724609375,1865300
2023-02-23,281.93341064453125,2163300
2023-02-24,281.0531311035156,1473800
2023-02-27,283.5696105957031,1275200
2023-02-28,279.49346923828125,1753500
2023-03-01,276.28802490234375,1557000
2023-03-02,275.1781005859375,1498700
2023-03-03,274.5848388671875,2179000
2023-03-06,276.0201110839844,1316300
2023-03-07,270.71575927734375,1234600
2023-03-08,268.40948486328125,1317800
2023-03-09,261.3081359863281,1807200
2023-03-10,264.87322998046875,2599900
2023-03-13,262.3843688964844,1404300
2023-03-14,261.5003356933594,1731200
2023-03-15,259.7994689941406,1585000
2023-03-16,263.7104797363281,1473000
2023-03-17,258.9250183105469,3738100
2023-03-20,262.2402648925781,1626400
2023-03-21,265.81494140625,1704900
2023-03-22,259.8763427734375,1183900
2023-03-23,246.55772399902344,3386100
2023-03-24,250.0459442138672,2216500
2023-03-27,251.5546112060547,1666800
2023-03-28,246.4808349609375,2127500
2023-03-29,244.10731506347656,3023100
2023-03-30,244.16497802734375,2834000
2023-03-31,245.54876708984375,1876900
2023-04-03,251.7660369873047,2168700
2023-04-04,246.51931762695312,1417400
2023-04-05,255.4944610595703,2695800
2023-04-06,254.92750549316406,1709000
2023-04-10,252.8230438232422,1199000
2023-04-11,256.0710754394531,1496100
2023-04-12,250.58407592773438,2293400
2023-04-13,253.50534057617188,2994400
2023-04-14,248.9793243408203,2823900
2023-04-17,248.56613159179688,2468200
2023-04-18,249.54624938964844,1367500
2023-04-19,246.0965118408203,1960200
2023-04-20,245.7889862060547,1822500
2023-04-21,242.2719268798828,1449500
2023-04-24,246.0965118408203,1208700
2023-04-25,243.7998504638672,1606800
2023-04-26,238.4762420654297,1339100
2023-04-27,240.5518798828125,1138700
2023-04-28,243.396240234375,1111900
2023-05-01,244.94332885742188,1133500
2023-05-02,240.63836669921875,1370700
2023-05-03,236.39100646972656,1540200
2023-05-04,234.17123413085938,1564000
2023-05-05,250.55520629882812,3767900
2023-05-08,254.3509979248047,2357900
2023-05-09,252.52516174316406,2177700
2023-05-10,253.15939331054688,2772500
2023-05-11,249.84414672851562,1964300
2023-05-12,246.54811096191406,1161300
2023-05-15,247.92227172851562,1979500
2023-05-16,245.50070190429688,1601300
2023-05-17,252.9383544921875,1639100
2023-05-18,246.47122192382812,1718800
2023-05-19,245.1643829345703,1079500
2023-05-22,245.5391387939453,1025500
2023-05-23,242.0797576904297,963900
2023-05-24,240.00413513183594,1013300
2023-05-25,237.41921997070312,1323200
2023-05-26,234.56520080566406,1683200
2023-05-30,233.1622314453125,1475400
2023-05-31,237.74594116210938,4134900
2023-06-01,243.49232482910156,1966500
2023-06-02,246.99017333984375,1282800
2023-06-05,252.47714233398438,1882100
2023-06-06,254.10879516601562,1606600
2023-06-07,252.7474365234375,1440100
2023-06-08,255.37353515625,1285600
2023-06-09,256.6961669921875,1275400
2023-06-12,257.7677917480469,1167800
2023-06-13,262.8460998535156,1837900
2023-06-14,254.6590576171875,3507500
2023-06-15,260.18145751953125,2514100
2023-06-16,259.54425048828125,2896200
2023-06-20,260.72210693359375,1347100
2023-06-21,264.37152099609375,1825200
2023-06-22,265.8197326660156,1300200
2023-06-23,265.3563232421875,2060300
2023-06-26,266.8624267578125,1396100
2023-06-27,266.2735290527344,1168900
2023-06-28,265.2501220703125,803800
2023-06-29,267.6734619140625,1164500
2023-06-30,270.90771484375,1525000
2023-07-03,270.6470031738281,627700
2023-07-05,271.05255126953125,1279500
2023-07-06,269.363037109375,1794900
2023-07-07,267.5479736328125,999700
2023-07-10,268.7257385253906,994700
2023-07-11,272.00836181640625,934300
2023-07-12,259.4091491699219,2350800
2023-07-13,260.7318115234375,1940900
2023-07-14,272.99310302734375,2063800
2023-07-17,271.4483947753906,1154800
2023-07-18,274.98193359375,1301900
2023-07-19,282.5511779785156,2197400
2023-07-20,284.0572814941406,1516800
2023-07-21,283.622802734375,1497100
2023-07-24,281.9718933105469,1638200
2023-07-25,284.51104736328125,1291500
2023-07-26,280.64923095703125,1416100
2023-07-27,282.6380615234375,1283400
2023-07-28,282.01055908203125,1397400
2023-07-31,284.9068603515625,1245100
2023-08-01,285.4281921386719,1498100
2023-08-02,289.0583190917969,2039700
2023-08-03,277.70458984375,2410900
2023-08-04,276.6811828613281,1213200
2023-08-07,281.7401428222656,1142100
2023-08-08,282.0587463378906,1152900
2023-08-09,278.3707275390625,899800
2023-08-10,278.9306945800781,1074700
2023-08-11,279.50994873046875,947900
2023-08-14,279.82861328125,825100
2023-08-15,279.29754638671875,869700
2023-08-16,278.97894287109375,993400
2023-08-17,261.18560791015625,4554900
2023-08-18,266.4762878417969,2103700
2023-08-21,271.544921875,1345200
2023-08-22,270.39605712890625,1044200
2023-08-23,272.0952453613281,1203300
2023-08-24,272.626220703125,1340800
2023-08-25,269.58502197265625,1209400
2023-08-28,271.82489013671875,531900
2023-08-29,271.91180419921875,1117400
2023-08-30,272.90625,744800
2023-08-31,266.7176208496094,1747500
2023-09-01,267.11346435546875,1118600
2023-09-05,270.3233947753906,1236300
2023-09-06,267.2977294921875,1004100
2023-09-07,272.7866516113281,1029500
2023-09-08,272.9709167480469,1065200
2023-09-11,276.2099304199219,1191800
2023-09-12,277.8681945800781,970900
2023-09-13,276.5881652832031,1177900
2023-09-14,274.7455749511719,892700
2023-09-15,274.65826416015625,1595000
2023-09-18,276.7142028808594,626300
2023-09-19,276.03533935546875,735700
2023-09-20,278.64404296875,768000
2023-09-21,282.0479736328125,1696000
2023-09-22,280.6902770996094,1170900
2023-09-25,285.44207763671875,806600
2023-09-26,279.7496032714844,1051400
2023-09-27,279.8853454589844,1217600
2023-09-28,281.5436706542969,1016900
2023-09-29,277.422119140625,1358500
2023-10-02,278.8476867675781,978600
2023-10-03,275.81231689453125,989100
2023-10-04,276.46209716796875,992900
2023-10-05,276.723876953125,1095400
2023-10-06,279.5168151855469,1051200
2023-10-09,280.9132995605469,762100
2023-10-10,282.94012451171875,1070800
2023-10-11,285.548828125,1220600
2023-10-12,286.8580017089844,1527600
2023-10-13,295.86712646484375,2387900
2023-10-16,302.6943359375,2283000
2023-10-17,301.2105712890625,1183400
2023-10-18,302.5101013183594,1049400
2023-10-19,300.7936096191406,1190400
2023-10-20,297.5060729980469,1263100
2023-10-23,291.94927978515625,1595100
2023-10-24,295.4307556152344,864400
2023-10-25,294.70343017578125,1144600
2023-10-26,295.02349853515625,968900
2023-10-27,294.0730895996094,1269800
2023-10-30,295.99322509765625,1725200
2023-10-31,299.8528747558594,1592500
2023-11-01,300.0565185546875,1755300
2023-11-02,309.2499694824219,2231400
2023-11-03,301.2590637207031,1580400
2023-11-06,297.5643005371094,2272600
2023-11-07,286.1112365722656,3558000
2023-11-08,286.42156982421875,1565700
2023-11-09,280.1763000488281,1389700
2023-11-10,284.3462829589844,1224600
2023-11-13,285.2287902832031,1002800
2023-11-14,281.31085205078125,2766800
2023-11-15,274.42559814453125,2401900
2023-11-16,273.7078857421875,1774300
2023-11-17,274.0182189941406,1517200
