Date,Index_Value
2016-10-27,159.200543
2016-10-28,158.40892
2016-10-31,158.031145
2016-11-01,156.915612
2016-11-02,156.01548
2016-11-03,155.365182
2016-11-04,155.232285
2016-11-07,158.817329
2016-11-08,159.532482
2016-11-09,161.150745
2016-11-10,161.548811
2016-11-11,161.38335
2016-11-14,159.997297
2016-11-15,161.385883
2016-11-16,161.518393
2016-11-17,162.388087
2016-11-18,162.151367
2016-11-21,163.166672
2016-11-22,162.888955
2016-11-23,163.477682
2016-11-25,164.120818
2016-11-28,163.163878
2016-11-29,163.635273
2016-11-30,162.570992
2016-12-01,161.67603
2016-12-02,161.759916
2016-12-05,162.61807
2016-12-06,163.14678
2016-12-07,165.496182
2016-12-08,165.78928
2016-12-09,166.968525
2016-12-12,167.430706
2016-12-13,168.748239
2016-12-14,167.415237
2016-12-15,168.13798
2016-12-16,167.716476
2016-12-19,168.183758
2016-12-20,168.544639
2016-12-21,167.966119
2016-12-22,167.693259
2016-12-23,167.928639
2016-12-27,168.389211
2016-12-28,166.974726
2016-12-29,166.978501
2016-12-30,166.09074
2016-12-30,165.312749
2017-01-03,166.72052
2017-01-04,167.380692
2017-01-05,167.392042
2017-01-06,168.043925
2017-01-09,167.739901
2017-01-10,167.557539
2017-01-11,167.919563
2017-01-12,167.470035
2017-01-13,167.783103
2017-01-17,166.812505
2017-01-18,167.098996
2017-01-19,166.680823
2017-01-20,167.551634
2017-01-23,167.414538
2017-01-24,168.262817
2017-01-25,169.40812
2017-01-26,169.299866
2017-01-27,169.38372
2017-01-30,168.484742
2017-01-31,167.414212
2017-02-01,167.584695
2017-02-02,167.022249
2017-02-03,168.46818
2017-02-06,168.153597
2017-02-07,168.32147
2017-02-08,168.220572
2017-02-09,169.050772
2017-02-10,169.609248
2017-02-13,170.475878
2017-02-14,171.119646
2017-02-15,172.484486
2017-02-16,172.189977
2017-02-17,171.999432
2017-02-21,173.296603
2017-02-22,173.164564
2017-02-23,173.254519
2017-02-24,173.681308
2017-02-27,173.933819
2017-02-28,173.412735
2017-03-01,175.95588
2017-03-02,174.853212
2017-03-03,174.964873
2017-03-06,174.675486
2017-03-07,174.451682
2017-03-08,174.222056
2017-03-09,174.428906
2017-03-10,175.195539
2017-03-13,175.489052
2017-03-14,175.055285
2017-03-15,176.481797
2017-03-16,176.416144
2017-03-17,176.168907
2017-03-20,175.88227
2017-03-21,173.763118
2017-03-22,173.913468
2017-03-23,173.289295
2017-03-24,172.850501
2017-03-27,172.671209
2017-03-28,173.795063
2017-03-29,173.710777
2017-03-30,174.276397
2017-03-31,173.58493
2017-03-31,172.973792
2017-04-03,172.879364
2017-04-04,173.34285
2017-04-05,172.852224
2017-04-06,173.179871
2017-04-07,173.327354
2017-04-10,173.274399
2017-04-11,172.862597
2017-04-12,172.231665
2017-04-13,170.884166
2017-04-17,172.344695
2017-04-18,172.184229
2017-04-19,171.67313
2017-04-20,172.984239
2017-04-21,172.413688
2017-04-24,174.649079
2017-04-25,176.097217
2017-04-26,176.264788
2017-04-27,176.545137
2017-04-28,176.266338
2017-05-01,176.506575
2017-05-02,176.435989
2017-05-03,176.390929
2017-05-04,176.289249
2017-05-05,177.053995
2017-05-08,177.273363
2017-05-09,177.06698
2017-05-10,177.413377
2017-05-11,177.194245
2017-05-12,177.29866
2017-05-15,178.034637
2017-05-16,178.009005
2017-05-17,174.566149
2017-05-18,175.54077
2017-05-19,177.00289
2017-05-22,177.796773
2017-05-23,178.252613
2017-05-24,178.907025
2017-05-25,179.856945
2017-05-26,179.937328
2017-05-30,179.814807
2017-05-31,179.549058
2017-06-01,180.761871
2017-06-02,181.258867
2017-06-05,181.208696
2017-06-06,181.002361
2017-06-07,181.609207
2017-06-08,181.591344
2017-06-09,181.523652
2017-06-12,181.307773
2017-06-13,181.905097
2017-06-14,181.866026
2017-06-15,181.644018
2017-06-16,181.641757
2017-06-19,183.271862
2017-06-20,182.116825
2017-06-21,181.842428
2017-06-22,181.934998
2017-06-23,181.759441
2017-06-26,181.679743
2017-06-27,180.486383
2017-06-28,182.288033
2017-06-29,180.697019
2017-06-30,180.946426
2017-06-30,181.296203
2017-07-03,181.63885
2017-07-05,182.162305
2017-07-06,180.731288
