Date,0
2020-01-02,100.0
2020-01-03,100.0
2020-01-06,100.0
2020-01-07,100.0
2020-01-08,100.0
2020-01-09,100.0
2020-01-10,100.0
2020-01-13,100.0
2020-01-14,100.0
2020-01-15,100.0
2020-01-16,100.0
2020-01-17,100.0
2020-01-21,100.0
2020-01-22,100.0
2020-01-23,100.0
2020-01-24,100.0
2020-01-27,100.0
2020-01-28,100.0
2020-01-29,100.0
2020-01-30,100.0
2020-01-31,100.0
2020-02-03,100.0
2020-02-04,100.0
2020-02-05,100.0
2020-02-06,100.0
2020-02-07,100.0
2020-02-10,100.0
2020-02-11,100.0
2020-02-12,100.0
2020-02-13,100.0
2020-02-14,100.0
2020-02-18,100.0
2020-02-19,100.0
2020-02-20,100.0
2020-02-21,100.0
2020-02-24,100.0
2020-02-25,100.0
2020-02-26,100.0
2020-02-27,100.0
2020-02-28,100.0
2020-03-02,100.0
2020-03-03,100.0
2020-03-04,100.0
2020-03-05,100.0
2020-03-06,100.0
2020-03-09,100.0
2020-03-10,100.0
2020-03-11,100.0
2020-03-12,100.0
2020-03-13,100.0
2020-03-16,100.0
2020-03-17,100.0
2020-03-18,100.0
2020-03-19,100.0
2020-03-20,100.0
2020-03-23,100.0
2020-03-24,100.0
2020-03-25,100.0
2020-03-26,100.0
2020-03-27,100.0
2020-03-30,100.0
2020-03-31,99.53623282067699
2020-04-01,95.61333204334724
2020-04-02,97.94095752738292
2020-04-03,96.66446568675647
2020-04-06,102.43696667322322
2020-04-07,102.32770600899198
2020-04-08,104.82470246901569
2020-04-09,105.3435514449472
2020-04-13,101.66876723028194
2020-04-14,104.88172619904762
2020-04-15,102.10215065730745
2020-04-16,103.48688132572053
2020-04-17,106.39069285238402
2020-04-20,104.50372800776147
2020-04-21,100.88113689300579
2020-04-22,103.52204517922885
2020-04-23,103.099834592853
2020-04-24,104.22749973093218
2020-04-27,104.92511532971494
2020-04-28,104.20543007633786
2020-04-29,106.1642710916006
2020-04-30,104.96607685185383
2020-05-01,101.98979040024827
2020-05-04,101.25519175733722
2020-05-05,102.02471070762427
2020-05-06,101.91431586957364
2020-05-07,102.15147257306286
2020-05-08,104.52984598153922
2020-05-11,103.86647118879843
2020-05-12,101.33756666285595
2020-05-13,99.76013872606964
2020-05-14,100.47746455648108
2020-05-15,101.07790179979922
2020-05-18,105.24661964460503
2020-05-19,104.21984348845417
2020-05-20,106.33990196597698
2020-05-21,106.06483106981594
2020-05-22,105.54200740890987
2020-05-26,108.23862154429584
2020-05-27,111.31498755642002
2020-05-28,110.3012264546425
2020-05-29,110.59903527076926
2020-06-01,110.72644434115922
2020-06-02,112.32170003019961
2020-06-03,115.1108997131542
2020-06-04,114.36479775954007
2020-06-05,117.93825744771323
2020-06-08,119.33035152293171
2020-06-09,117.39621001951045
2020-06-10,117.05967378117364
2020-06-11,108.97549692510843
2020-06-12,110.42335501448046
2020-06-15,111.23547690932035
2020-06-16,113.69658940862116
2020-06-17,113.23882825726355
2020-06-18,113.04814542320094
2020-06-19,111.7370641501689
2020-06-22,113.49907640356088
2020-06-23,114.76893249608021
2020-06-24,112.21183585817293
2020-06-25,113.74554187002492
2020-06-26,109.4432875093012
2020-06-29,111.38431052622408
2020-06-30,113.23740708794898
2020-07-01,113.84196266994755
2020-07-02,114.88658203981605
2020-07-06,117.17870117097787
2020-07-07,114.81913585403909
2020-07-08,116.35961882808371
2020-07-09,115.49370332077959
2020-07-10,116.86944502627645
2020-07-13,115.85805452311081
2020-07-14,117.74856082407966
2020-07-15,119.35286139925051
2020-07-16,118.08596434733163
2020-07-17,117.26007200671947
2020-07-20,117.9445858831057
2020-07-21,118.90167027669723
2020-07-22,119.6111084331334
2020-07-23,117.94379650804436
2020-07-24,118.22970909868195
2020-07-27,118.47644551035513
2020-07-28,117.39159778056919
2020-07-29,118.78155467284388
2020-07-30,117.74415128236917
2020-07-31,117.58186080654957
2020-08-03,118.85231053390743
2020-08-04,118.41593834043374
2020-08-05,121.20707169267085
2020-08-06,121.60960144918462
2020-08-07,122.00135557786514
2020-08-10,124.57539704652847
2020-08-11,124.15317259670034
2020-08-12,125.11968686091451
2020-08-13,124.97774020501002
2020-08-14,124.62120948982852
2020-08-17,123.87465721151858
2020-08-18,125.03595784504127
2020-08-19,125.0608861048933
2020-08-20,125.3845016699906
2020-08-21,126.17793324273008
2020-08-24,128.4791695849106
2020-08-25,128.8580326053228
2020-08-26,129.9358859318837
2020-08-27,130.83589157500612
2020-08-28,132.27260883802936
2020-08-31,131.31442487960203
2020-09-01,133.65142727127437
2020-09-02,135.93281178058191
2020-09-03,131.7774619599681
2020-09-04,131.17758214836996
2020-09-08,129.45238688384111
2020-09-09,132.33782773877175
2020-09-10,130.27649404105114
2020-09-11,131.62878237430274
2020-09-14,132.2733518647177
2020-09-15,131.81948590694896
2020-09-16,131.6465184446096
2020-09-17,130.72071850776302
2020-09-18,128.9523255181775
2020-09-21,126.44630218474101
2020-09-22,129.29673610431212
2020-09-23,130.5787631698291
2020-09-24,130.39538112837246
2020-09-25,131.31059699806445
2020-09-28,132.67402912219586
2020-09-29,132.5291798901354
2020-09-30,133.4595865993382
2020-10-01,133.9665220138421
2020-10-02,133.3726320672454
2020-10-05,135.27142146056727
2020-10-06,133.87091474688305
2020-10-07,136.666449077551
2020-10-08,137.37850115410865
2020-10-09,139.4204401695078
2020-10-12,141.02511455630366
2020-10-13,140.21568580628283
2020-10-14,139.05604920548382
2020-10-15,139.38971238647918
2020-10-16,139.32094712780145
2020-10-19,137.76334092733762
2020-10-20,138.716168596897
2020-10-21,138.9196303143842
2020-10-22,140.40313020545702
2020-10-23,140.95718376763216
2020-10-26,137.76832878191325
2020-10-27,136.6631055210637
2020-10-28,130.5744003595568
2020-10-29,132.18183936639673
2020-10-30,130.9298976348883
2020-11-02,132.83066887129715
2020-11-03,135.7474052480085
2020-11-04,136.40677871103009
2020-11-05,140.35756603167667
2020-11-06,139.966248096126
2020-11-09,144.4533047918165
2020-11-10,142.79676098599248
2020-11-11,143.09282789746592
2020-11-12,142.0058862251606
2020-11-13,144.1250010247601
2020-11-16,145.93950641474723
2020-11-17,145.91253834938848
2020-11-18,144.97363507190354
2020-11-19,145.01744678012093
2020-11-20,144.65206353193398
2020-11-23,145.8799805735798
2020-11-24,147.9269341476083
2020-11-25,147.65061350647466
2020-11-27,147.3106198682855
2020-11-30,146.58992844048245
2020-12-01,147.43396711528166
2020-12-02,147.6918287648241
2020-12-03,148.29852466102008
2020-12-04,150.14458139950895
2020-12-07,149.86557203811682
2020-12-08,149.91118717266744
2020-12-09,149.39580382611817
2020-12-10,148.55593826178256
2020-12-11,148.79299597986036
2020-12-14,148.00418673647172
2020-12-15,150.1420070054517
2020-12-16,150.07067169460643
2020-12-17,151.0453718227567
2020-12-18,149.91334914049278
2020-12-21,152.33056222760695
2020-12-22,151.03355400783883
2020-12-23,151.29204404711896
2020-12-24,151.69882880811394
2020-12-28,152.87924018419594
2020-12-29,152.70438493682653
2020-12-30,153.13297414318416
2020-12-31,154.3434413722418
2021-01-04,151.48208998027945
2021-01-05,151.894173469161
2021-01-06,153.82846948214913
2021-01-07,154.43962477728417
2021-01-08,156.06245486091643
2021-01-11,154.59526501321736
2021-01-12,154.37203870957475
2021-01-13,153.91550598478835
2021-01-14,153.10900862800085
2021-01-15,151.13472884088554
2021-01-19,151.82754532550328
2021-01-20,152.79596297893892
2021-01-21,152.32992024616124
2021-01-22,151.1273393998828
2021-01-25,149.8187871275334
2021-01-26,149.71084830307086
2021-01-27,145.56149844690626
2021-01-28,150.13510678098692
2021-01-29,147.04756413276647
2021-02-01,149.3590510987054
2021-02-02,153.1098090317879
2021-02-03,152.22002148430462
2021-02-04,153.6046547847381
2021-02-05,154.96683770635292
2021-02-08,156.12533965726956
2021-02-09,155.90149843957082
2021-02-10,156.61855804011392
2021-02-11,157.65488032841202
2021-02-12,157.70350751116027
2021-02-16,158.72325301416228
2021-02-17,159.664022909535
2021-02-18,159.8259509398363
2021-02-19,161.1305396496015
2021-02-22,162.7388195738388
2021-02-23,163.25183778786825
2021-02-24,164.86762562619992
2021-02-25,161.5356731142011
2021-02-26,160.45872143896926
2021-03-01,163.2295466573214
2021-03-02,161.6898126112456
2021-03-03,160.3810655193223
2021-03-04,158.6297193762558
2021-03-05,162.76186671381706
2021-03-08,164.30142744019997
2021-03-09,163.81148535665037
2021-03-10,165.67879350432224
2021-03-11,165.7629823538109
2021-03-12,167.7928321564247
2021-03-15,169.3598762685576
2021-03-16,168.27204954426622
2021-03-17,170.46814659271683
2021-03-18,167.04321969453974
2021-03-19,164.595103922117
2021-03-22,164.91744176715193
2021-03-23,163.273710150867
2021-03-24,163.04840779120795
2021-03-25,163.91103183452014
2021-03-26,167.2480519268806
2021-03-29,168.31265741383282
2021-03-30,167.85381633655737
2021-03-31,167.52489787305748
2021-04-01,169.67910548752633
2021-04-05,172.09951298750127
2021-04-06,171.737275722783
2021-04-07,171.94303051982953
2021-04-08,172.3114060982357
2021-04-09,173.671230776694
2021-04-12,173.68557842404422
2021-04-13,173.19353983255607
2021-04-14,174.05303999986302
2021-04-15,174.69463343563788
2021-04-16,176.1988942090081
2021-04-19,175.00870091262976
2021-04-20,171.62199431532107
2021-04-21,174.12877581517824
2021-04-22,172.23022435495102
2021-04-23,174.32099530826494
2021-04-26,175.2845804840852
2021-04-27,175.9305019608401
2021-04-28,175.977935418533
2021-04-29,175.81751213593913
2021-04-30,174.94057765053176
2021-05-03,175.25555999734718
2021-05-04,175.16104067239567
2021-05-05,175.80046804589122
2021-05-06,176.65567565806887
2021-05-07,178.9245193715301
2021-05-10,177.77799911574002
2021-05-11,175.73037119114557
2021-05-12,172.60007715992563
2021-05-13,174.8240019416222
2021-05-14,177.83498086330545
2021-05-17,177.13886362943876
2021-05-18,175.22662826042057
2021-05-19,175.10861748266422
2021-05-20,175.7180450387468
2021-05-21,175.91351283978204
2021-05-24,178.17714364390343
2021-05-25,177.36074486468397
